0.1	-1.5716058149361516
0.2	-1.5754203950159422
0.30000000000000004	-1.581478579752713
0.4	-1.58862632832124
0.5	-1.5973362269850242
0.6	-1.6093967686753523
0.7000000000000001	-1.6233855139691362
0.8	-1.6381804485699067
0.9	-1.6555937384155346
1.	-1.6729363766339787
1.1	-1.6923883953195034
1.2000000000000002	-1.7133400277617654
1.3000000000000003	-1.7367489216172476
1.4000000000000001	-1.759764421407621
1.5000000000000002	-1.7835133416574327
1.6	-1.8087869163962218
1.7000000000000002	-1.835400081041916
1.8000000000000003	-1.8625302938684818
1.9000000000000001	-1.8897529515941007
2.	-1.9178801540979815
2.1	-1.9456319642174171
2.2	-1.9758835442979847
2.3000000000000003	-2.0047199362284407
2.4000000000000004	-2.0369584131206215
2.5000000000000004	-2.0665588606978456
2.6	-2.0987977445046506
2.7	-2.129868825012688
2.8000000000000003	-2.161915192876455
2.9000000000000004	-2.1940003063585465
3.0000000000000004	-2.226848743086724
3.1	-2.2588736436807544
3.2	-2.292623602496397
3.3000000000000003	-2.3257754358174862
3.4000000000000004	-2.3596714899328886
3.5000000000000004	-2.393717411772089
3.6	-2.426906669964259
3.7	-2.461652625272598
3.8000000000000003	-2.4952239352204293
3.9000000000000004	-2.5290641029152203
4.	-2.562747887423978
4.1	-2.598178588417786
4.2	-2.6349155336814043
4.3	-2.6705455413358963
4.3999999999999995	-2.705026309476359
4.5	-2.738170197844048
4.6	-2.7741964930375738
4.7	-2.8102866704747007
4.8	-2.8469481517031756
4.9	-2.8828131649136295
5.	-2.9177358708638614
5.1	-2.9527174673164427
5.2	-2.9884763518781714
5.3	-3.025010905438553
5.4	-3.061705964027588
5.5	-3.0983068931493816
5.6	-3.1336993742329367
5.7	-3.1695210132702574
5.8	-3.205520145209884
5.9	-3.242669158196054
6.	-3.280015464634438
6.1	-3.3167306683230433
6.2	-3.3526175279689885
6.3	-3.3882310861481786
6.4	-3.425165118084512
6.5	-3.462740994262423
6.6	-3.5002166730048563
6.7	-3.5369200885913097
6.8	-3.5729982543636205
6.9	-3.6093507045652693
7.	-3.6466073880023298
7.1	-3.6845139859390206
7.2	-3.721733385687144
7.3	-3.7583963158814275
7.4	-3.794807617312939
7.5	-3.8317449597647553
7.6	-3.8694038115133997
7.7	-3.9074374208596
7.8	-3.944355983998747
7.9	-3.9811197807990997
8.	-4.0179995414685195
8.1	-4.055483351691498
8.2	-4.093357146964237
8.3	-4.130983704010115
8.4	-4.168083018066863
8.5	-4.205103849786726
8.6	-4.242527445452303
8.7	-4.280426021269597
8.8	-4.318293584657223
8.9	-4.355646173634867
9.	-4.3927126466389
9.1	-4.430126118816304
9.2	-4.46805102845048
9.3	-4.5061220671787385
9.4	-4.543721581046829
9.5	-4.580737078976765
9.6	-4.617968787285388
9.700000000000001	-4.655928892773609
9.8	-4.693319593966994
9.9	-4.730937612137933
10.	-4.769645374021302
10.1	-4.807357666058122
10.200000000000001	-4.8453600381372794
10.3	-4.882847968230792
10.4	-4.9201546088036014
10.5	-4.957763981070418
10.6	-4.995775920202925
10.700000000000001	-5.033918334426105
10.8	-5.072030960853619
10.9	-5.1098919155212
11.	-5.146997376830161
11.1	-5.185078433812903
11.200000000000001	-5.223645581757137
11.3	-5.261200245016938
11.4	-5.299386728109107
11.5	-5.337271313719718
11.6	-5.374757971703308
11.700000000000001	-5.412603344706756
11.8	-5.450639096599325
11.9	-5.488932141328931
12.	-5.527147609638746
12.1	-5.56504246487754
12.200000000000001	-5.602719892089947
12.3	-5.64052136016771
12.4	-5.678668219265163
12.5	-5.717029677112648
12.6	-5.755260168503188
12.700000000000001	-5.792960546760956
12.8	-5.83088636694456
12.9	-5.868785591782529
13.	-5.907032919109257
13.1	-5.945447138451178
13.200000000000001	-5.983681109025983
13.3	-6.021584490331377
13.4	-6.059361293141467
13.5	-6.0973563364061505
13.6	-6.135693379972529
13.700000000000001	-6.174145830654533
13.8	-6.2123740285839615
13.9	-6.250280216281421
14.	-6.288111204376714
14.1	-6.326184179584542
14.200000000000001	-6.364615579894226
14.3	-6.403092800908278
14.4	-6.4413081047030705
14.5	-6.479218680810399
14.6	-6.5169343208478
14.700000000000001	-6.555286503124262
14.8	-6.593770021959586
14.9	-6.632259835170912
15.	-6.670457162183555
15.1	-6.7083751478270175
15.200000000000001	-6.746325370199991
15.3	-6.784591335253587
15.4	-6.8231312930423345
15.5	-6.861622689601001
15.6	-6.899798900132469
15.700000000000001	-6.937728557659076
15.8	-6.975743724634485
15.9	-7.014091998496557
16.	-7.052677219611126
16.1	-7.091160468387458
16.200000000000003	-7.129314309204766
16.3	-7.1672607655935545
16.400000000000002	-7.205343805694259
16.500000000000004	-7.243769037360429
16.6	-7.282388277502623
16.700000000000003	-7.320855261932197
16.8	-7.358987069427534
16.900000000000002	-7.396956067219647
17.000000000000004	-7.435109414090675
17.1	-7.473605298137557
17.200000000000003	-7.51224758526854
17.3	-7.5506912909149975
17.400000000000002	-7.588802863144478
17.500000000000004	-7.626800545882341
17.6	-7.665025607401953
17.700000000000003	-7.7035850098069005
17.8	-7.742239776131639
17.900000000000002	-7.7806550257540135
