0.1	-1.5748360039906217
0.2	-1.5848115692442304
0.30000000000000004	-1.5991592114297641
0.4	-1.6162291232907329
0.5	-1.6346635153783167
0.6	-1.6552382879342409
0.7000000000000001	-1.6754742782474787
0.8	-1.6978217604420807
0.9	-1.7201905046657167
1.	-1.7423488807683152
1.1	-1.7660037151917194
1.2000000000000002	-1.7895297027650854
1.3000000000000003	-1.8138813486761936
1.4000000000000001	-1.8379957168176704
1.5000000000000002	-1.8632053056319215
1.6	-1.8888966492690453
1.7000000000000002	-1.9141116242513148
1.8000000000000003	-1.939357866055748
1.9000000000000001	-1.9671159923693236
2.	-1.9940117416291994
2.1	-2.0204514236873248
2.2	-2.0485811282001607
2.3000000000000003	-2.0789046942208254
2.4000000000000004	-2.105949691260425
2.5000000000000004	-2.133418000626621
2.6	-2.164927843843685
2.7	-2.1927445838279556
2.8000000000000003	-2.224345857937815
2.9000000000000004	-2.2543292086826345
3.0000000000000004	-2.2854098722934846
3.1	-2.31674253378275
3.2	-2.346962977787664
3.3000000000000003	-2.3795447509353447
3.4000000000000004	-2.410693440521975
3.5000000000000004	-2.4417317719708485
3.6	-2.4747571114218845
3.7	-2.5066223830591077
3.8000000000000003	-2.5393204773348144
3.9000000000000004	-2.572731416071433
4.	-2.6050050382353125
4.1	-2.6377640110892937
4.2	-2.671369648847668
4.3	-2.704971009917891
4.3999999999999995	-2.738934158301561
4.5	-2.772467146693034
4.6	-2.8059234586948927
4.7	-2.8408419473626263
4.8	-2.875739043284296
4.9	-2.9104404022428945
5.	-2.9451727909184404
5.1	-2.978648616621582
5.2	-3.0141857864079755
5.3	-3.047758078987097
5.4	-3.0817490172809876
5.5	-3.1175663130679134
5.6	-3.1535064275706297
5.7	-3.187023307741192
5.8	-3.223520771433421
5.9	-3.2589851963102547
6.	-3.2936647214565253
6.1	-3.330392951469479
6.2	-3.3660436358273786
6.3	-3.400342508553277
6.4	-3.4365119314773405
6.5	-3.4737381009693653
6.6	-3.5096540967443093
6.7	-3.5428251914682125
6.8	-3.580693407234747
6.9	-3.6161138900448346
7.	-3.651488825190044
7.1	-3.6881453463592235
7.2	-3.7247838719801445
7.3	-3.7614921499567227
7.4	-3.7972812464740886
7.5	-3.8336644475394723
7.6	-3.8709430724312406
7.7	-3.9074201454046658
7.8	-3.943375230604693
7.9	-3.9792713917769884
8.	-4.016964587734192
8.1	-4.053280983608646
8.2	-4.09039862754704
8.3	-4.126664807458331
8.4	-4.162763103284206
8.5	-4.1995907329086855
8.6	-4.237714928630195
8.7	-4.274186966735197
8.8	-4.310089101166188
8.9	-4.3472692943816025
9.	-4.38393887562639
9.1	-4.42141091639067
9.2	-4.45822668948766
9.3	-4.4953508012239904
9.4	-4.532804321583438
9.5	-4.570205709979932
9.6	-4.606898351156189
9.700000000000001	-4.643356252223898
9.8	-4.680995426905605
9.9	-4.718521412150549
10.	-4.75568119340975
10.1	-4.7928777264089675
10.200000000000001	-4.829509924923732
10.3	-4.866326904680578
10.4	-4.904216756804695
10.5	-4.942106811039589
10.6	-4.979433710605134
10.700000000000001	-5.016198041458022
10.8	-5.052928808483145
10.9	-5.0899032990014845
11.	-5.129423669773352
11.1	-5.16655528274378
11.200000000000001	-5.2029724811621225
11.3	-5.2406617212695945
11.4	-5.276952835047601
11.5	-5.315786594001119
11.6	-5.353718396518036
11.700000000000001	-5.391607218070821
11.8	-5.427679666808727
11.9	-5.464344772812609
12.	-5.503756853293995
12.1	-5.54111078696397
12.200000000000001	-5.57856644753814
12.3	-5.615103798445568
12.4	-5.653534592854021
12.5	-5.690031205707986
12.6	-5.728100083241765
12.700000000000001	-5.766991671767826
12.8	-5.805061235982716
12.9	-5.8416465130240605
13.	-5.879242144849372
13.1	-5.915636044371512
13.200000000000001	-5.954888708963102
13.3	-5.992932068280339
13.4	-6.031230021971134
13.5	-6.06710898404473
13.6	-6.10366358474345
13.700000000000001	-6.1424817929889866
13.8	-6.181203420904944
13.9	-6.21955816509722
14.	-6.256711910431208
14.1	-6.2945761559349656
14.200000000000001	-6.330728732422587
14.3	-6.368869730452748
14.4	-6.408502319285937
14.5	-6.445844743208505
14.6	-6.483021288256379
14.700000000000001	-6.519549431672
14.8	-6.558730709448787
14.9	-6.595991063704625
15.	-6.63579008647398
15.1	-6.672938371702188
15.200000000000001	-6.709163229038746
15.3	-6.746582675572674
15.4	-6.786037184473992
15.5	-6.825072433774871
15.6	-6.862390387650262
15.700000000000001	-6.899855539430548
15.8	-6.936460303448412
15.9	-6.9751458236169945
16.	-7.0129717329163785
16.1	-7.051309449900639
16.200000000000003	-7.089406217313978
16.3	-7.126215770523484
16.400000000000002	-7.164918137638803
16.500000000000004	-7.202453348400651
16.6	-7.240522592376043
16.700000000000003	-7.2795073523006
16.8	-7.316292865916791
16.900000000000002	-7.3535563317163035
17.000000000000004	-7.392350018035283
17.1	-7.430745325432445
17.200000000000003	-7.468363668308561
17.3	-7.507380450003509
17.400000000000002	-7.544899385255425
17.500000000000004	-7.582534401624288
17.6	-7.620243492177892
17.700000000000003	-7.658319963487351
17.8	-7.6961642438237705
17.900000000000002	-7.734790045160761
18.000000000000004	-7.772662809430142
18.1	-7.8096998458330855
18.200000000000003	-7.848242109537133
18.3	-7.887873269739375
18.400000000000002	-7.925013340865733
18.500000000000004	-7.963041375347142
18.6	-8.000988075454714
18.700000000000003	-8.03835930151499
18.8	-8.076343246510469
18.900000000000002	-8.114844168284694
19.000000000000004	-8.153269835038572
19.1	-8.191129295235921
19.200000000000003	-8.227652353576111
